year,team,year_team,seed,Finish,First_Rd,Second_Rd,Sweet_Sixteen,Elite_Eight,Final_Four,Championship,Pts,AdjEM,AdjO,AdjD,AdjT,Luck,Seas_PPG,Seas_Succ_3PT,Seas_3PT_Per,Seas_FT_Succ,Seas_3PT_Rate,Seas_Off_Rebound_Per,Seas_Def_Rebound_Per,Seas_Turnovers,Seas_Fouls,Seas_Opp_PPG,Seas_Opp_3PT_Succ,Seas_Opp_3PT_Rate,Seas_Opp_Off_Rebound,Seas_Opp_Def_Rebound,Seas_Opp_Turnover,Seas_Opp_Fouls,Seas_Poss
2023,Furman,2023Furman,13,2,1,0,0,0,0,0,1,8.43,114.2,105.8,68.5,0.0,80.4,0.35,0.344,0.735,0.464,0.287,0.743,11.0,17.3,71.4,0.33,0.352,0.257,0.713,12.7,17.5,70.7
2023,Iona,2023Iona,13,1,0,0,0,0,0,0,0,11.71,110.9,99.1,68.9,-0.006,76.4,0.277,0.36,0.731,0.321,0.322,0.717,10.6,16.3,65.0,0.292,0.345,0.283,0.678,14.4,16.1,70.4
2023,Kent St.,2023Kent St.,13,1,0,0,0,0,0,0,0,11.9,108.3,96.4,68.1,0.019,75.7,0.306,0.332,0.723,0.386,0.293,0.732,11.4,19.5,66.3,0.309,0.407,0.268,0.707,15.7,18.9,71.5
2023,Louisiana,2023Louisiana,13,1,0,0,0,0,0,0,0,8.2,112.2,104.0,68.4,0.077,75.6,0.265,0.366,0.672,0.317,0.321,0.751,12.1,17.2,70.5,0.359,0.299,0.249,0.679,12.4,18.5,70.2
2023,Grand Canyon,2023Grand Canyon,14,1,0,0,0,0,0,0,0,5.99,112.3,106.3,65.2,0.042,72.3,0.346,0.376,0.715,0.408,0.279,0.729,12.2,18.5,68.7,0.32,0.328,0.271,0.721,10.0,18.2,68.5
2023,Kennesaw St.,2023Kennesaw St.,14,1,0,0,0,0,0,0,0,3.64,106.3,102.7,68.5,0.147,73.7,0.324,0.371,0.663,0.379,0.243,0.765,12.5,18.2,70.8,0.348,0.393,0.235,0.757,13.7,19.3,71.7
2023,Montana St.,2023Montana St.,14,1,0,0,0,0,0,0,0,5.75,105.4,99.6,66.5,0.082,71.0,0.235,0.32,0.763,0.333,0.239,0.769,11.9,18.7,66.9,0.349,0.342,0.231,0.761,13.5,20.7,68.9
2023,UC Santa Barbara,2023UC Santa Barbara,14,1,0,0,0,0,0,0,0,6.64,111.3,104.7,65.0,0.057,71.8,0.228,0.351,0.737,0.29,0.248,0.774,11.1,16.2,65.8,0.345,0.311,0.226,0.752,12.3,17.7,67.1
2023,Colgate,2023Colgate,15,1,0,0,0,0,0,0,0,5.29,113.0,107.7,67.9,0.004,78.2,0.315,0.409,0.659,0.348,0.228,0.776,10.2,12.6,69.2,0.349,0.369,0.224,0.772,12.0,14.9,69.2
2023,Princeton,2023Princeton,15,3,1,1,0,0,0,0,3,5.57,109.1,103.5,67.5,0.024,75.0,0.325,0.34,0.713,0.407,0.264,0.782,11.7,16.0,68.9,0.331,0.326,0.218,0.736,10.0,18.4,70.6
2023,Vermont,2023Vermont,15,1,0,0,0,0,0,0,0,5.42,109.8,104.4,64.6,0.051,72.2,0.361,0.362,0.703,0.433,0.178,0.789,9.3,14.9,66.7,0.346,0.361,0.211,0.822,11.2,15.5,67.1
2023,Fairleigh Dickinson,2023Fairleigh Dickinson,16,2,1,0,0,0,0,0,1,-12.25,106.2,118.4,68.8,0.017,76.3,0.308,0.344,0.75,0.37,0.298,0.729,11.4,19.1,76.0,0.369,0.401,0.271,0.702,15.0,15.9,71.5
2023,Howard,2023Howard,16,1,0,0,0,0,0,0,0,-3.21,103.7,106.9,69.0,0.096,73.6,0.316,0.372,0.716,0.361,0.32,0.714,16.2,17.5,72.6,0.336,0.371,0.286,0.68,14.8,17.1,73.2
2023,Northern Kentucky,2023Northern Kentucky,16,1,0,0,0,0,0,0,0,0.52,103.3,102.8,62.0,0.053,67.2,0.361,0.352,0.704,0.407,0.304,0.698,11.3,15.6,64.7,0.367,0.389,0.302,0.696,14.9,15.6,65.8
2023,Southeast Missouri St. ,2023Southeast Missouri St. ,16,1,0,0,0,0,0,0,0,-7.21,100.9,108.1,72.5,0.026,65.0,0.362,0.328,0.626,0.431,0.315,0.757,12.2,15.8,63.7,0.326,0.391,0.243,0.685,11.8,14.1,65.0
2023,Texas A&M Corpus Chris ,2023Texas A&M Corpus Chris ,16,1,0,0,0,0,0,0,0,-0.23,107.4,107.6,69.3,0.019,78.3,0.297,0.369,0.8,0.349,0.304,0.729,12.8,19.5,72.9,0.333,0.411,0.271,0.696,14.9,18.7,72.6
2023,Texas Southern,2023Texas Southern,16,1,0,0,0,0,0,0,0,-9.71,96.5,106.2,69.4,0.025,67.9,0.213,0.291,0.66,0.281,0.273,0.736,14.7,19.0,72.9,0.333,0.348,0.264,0.727,13.3,18.9,73.7
2023,UNC Asheville,2023UNC Asheville,16,1,0,0,0,0,0,0,0,1.51,104.1,102.6,68.5,0.152,73.0,0.317,0.388,0.693,0.372,0.233,0.74,13.9,15.6,69.3,0.305,0.34,0.26,0.767,12.5,20.3,71.3
2024,Connecticut,2024Connecticut,1,7,1,1,1,1,1,1,63,36.43,127.5,91.1,64.6,0.037,81.4,0.313,0.358,0.743,0.402,0.357,0.769,9.6,16.3,63.4,0.312,0.3289999999999999,0.231,0.643,10.6,16.6,67.9
2024,Houston,2024Houston,1,3,1,1,0,0,0,0,3,31.17,118.9,87.7,63.5,0.042,73.5,0.315,0.348,0.687,0.368,0.368,0.7170000000000001,8.9,17.8,57.6,0.301,0.401,0.283,0.632,15.8,16.2,66.4
2024,N Carolina,2024N Carolina,1,3,1,1,0,0,0,0,3,26.19,119.7,93.5,70.6,-0.038,81.9,0.298,0.359,0.759,0.361,0.317,0.795,10.1,16.5,70.5,0.321,0.358,0.205,0.6829999999999999,10.6,18.6,73.3
2024,Purdue,2024Purdue,1,6,1,1,1,1,1,0,31,30.62,125.2,94.6,67.0,0.048,82.3,0.297,0.4039999999999999,0.72,0.347,0.369,0.772,11.3,13.7,69.0,0.315,0.369,0.228,0.631,9.4,20.3,70.1
2024,Arizona,2024Arizona,2,3,1,1,0,0,0,0,3,26.55,120.2,93.7,72.2,-0.047,87.1,0.272,0.366,0.7170000000000001,0.3339999999999999,0.346,0.7929999999999999,11.9,16.4,72.1,0.3289999999999999,0.379,0.207,0.654,13.4,19.0,76.3
2024,Iowa St,2024Iowa St,2,3,1,1,0,0,0,0,3,26.47,113.9,87.5,67.2,0.002,75.3,0.263,0.358,0.7020000000000001,0.315,0.298,0.7190000000000001,10.4,16.5,61.5,0.315,0.452,0.281,0.7020000000000001,16.9,18.1,69.0
2024,Marquette,2024Marquette,2,3,1,1,0,0,0,0,3,23.02,118.2,95.2,69.1,0.035,78.1,0.34,0.352,0.703,0.411,0.242,0.713,10.0,15.0,69.8,0.337,0.428,0.287,0.758,14.7,14.6,71.0
2024,Tennessee,2024Tennessee,2,4,1,1,1,0,0,0,7,26.61,116.8,90.2,69.3,-0.026,78.8,0.3329999999999999,0.344,0.7509999999999999,0.411,0.316,0.736,10.2,17.5,67.4,0.312,0.411,0.264,0.684,13.0,18.1,71.6
2024,Baylor,2024Baylor,3,2,1,0,0,0,0,0,1,21.9,122.4,100.5,65.8,-0.016,79.9,0.327,0.395,0.735,0.389,0.33,0.75,12.0,16.7,71.1,0.3339999999999999,0.354,0.25,0.67,11.6,19.1,69.7
2024,Creighton,2024Creighton,3,3,1,1,0,0,0,0,3,24.22,120.9,96.7,66.8,-0.018,80.4,0.4,0.368,0.7879999999999999,0.485,0.239,0.768,10.6,11.5,69.9,0.3229999999999999,0.2789999999999999,0.2319999999999999,0.7609999999999999,7.6,14.8,70.5
2024,Illinois,2024Illinois,3,4,1,1,1,0,0,0,7,24.53,125.5,101.0,69.8,-0.004,83.4,0.3,0.349,0.736,0.385,0.341,0.7609999999999999,10.6,15.2,73.3,0.341,0.283,0.239,0.659,8.7,18.6,72.3
2024,Kentucky,2024Kentucky,3,1,0,0,0,0,0,0,0,19.29,122.2,102.9,72.7,-0.04,89.0,0.3339999999999999,0.409,0.772,0.375,0.261,0.727,10.7,17.5,79.7,0.332,0.402,0.273,0.7390000000000001,11.8,17.0,76.7
2024,Alabama,2024Alabama,4,5,1,1,1,1,0,0,15,22.96,126.0,103.0,72.6,-0.001,90.1,0.372,0.373,0.772,0.465,0.3339999999999999,0.713,11.8,19.8,81.2,0.317,0.371,0.287,0.6659999999999999,11.3,20.0,76.3
2024,Auburn,2024Auburn,4,1,0,0,0,0,0,0,0,27.99,120.4,92.4,70.0,-0.08,83.1,0.289,0.352,0.75,0.375,0.315,0.7140000000000001,10.7,19.4,68.3,0.302,0.3339999999999999,0.286,0.685,12.9,19.0,72.5
2024,Duke,2024Duke,4,4,1,1,1,0,0,0,7,26.47,121.6,95.2,66.4,-0.064,78.6,0.316,0.377,0.723,0.375,0.297,0.76,9.7,15.9,66.3,0.318,0.347,0.24,0.703,11.3,16.1,68.6
2024,Kansas,2024Kansas,4,2,1,0,0,0,0,0,1,17.94,113.5,95.6,69.2,0.058,75.3,0.23,0.336,0.722,0.298,0.244,0.7559999999999999,11.6,14.8,70.3,0.346,0.41,0.244,0.7559999999999999,11.6,16.2,71.4
2024,Gonzaga,2024Gonzaga,5,3,1,1,0,0,0,0,3,23.17,122.6,99.4,68.9,-0.051,83.4,0.25,0.362,0.726,0.313,0.318,0.736,9.7,15.6,69.5,0.341,0.366,0.264,0.682,11.1,16.6,70.7
2024,San Diego St,2024San Diego St,5,3,1,1,0,0,0,0,3,19.36,113.4,94.0,66.2,0.008,73.7,0.284,0.315,0.73,0.38,0.311,0.7290000000000001,11.0,17.7,67.4,0.31,0.4029999999999999,0.271,0.6890000000000001,12.3,18.7,69.6
2024,St Marys,2024St Marys,5,1,0,0,0,0,0,0,0,19.43,114.5,95.0,62.5,0.008,73.0,0.313,0.353,0.672,0.367,0.37,0.815,10.3,16.5,60.2,0.3229999999999999,0.292,0.185,0.63,10.7,15.7,66.0
2024,Wisconsin,2024Wisconsin,5,1,0,0,0,0,0,0,0,20.06,119.2,99.2,65.5,-0.036,74.7,0.286,0.349,0.755,0.355,0.284,0.775,9.9,16.5,70.0,0.369,0.3429999999999999,0.225,0.716,11.3,18.3,68.0
2024,BYU,2024BYU,6,1,0,0,0,0,0,0,0,19.96,119.8,99.9,69.2,-0.048,81.4,0.41,0.348,0.742,0.504,0.31,0.7879999999999999,10.7,17.7,69.9,0.32,0.34,0.212,0.69,11.2,15.3,71.9
2024,Clemson,2024Clemson,6,4,1,1,1,0,0,0,7,19.44,117.7,98.3,66.4,-0.018,77.4,0.319,0.351,0.78,0.3989999999999999,0.255,0.7609999999999999,10.1,16.3,71.2,0.331,0.411,0.239,0.745,9.5,15.9,69.7
2024,S Carolina,2024S Carolina,6,1,0,0,0,0,0,0,0,14.4,114.9,100.5,63.2,0.144,72.1,0.336,0.3389999999999999,0.711,0.411,0.299,0.7490000000000001,10.1,16.2,67.6,0.3389999999999999,0.313,0.251,0.701,9.8,16.3,67.2
2024,Texas Tech,2024Texas Tech,6,1,0,0,0,0,0,0,0,17.32,117.4,100.1,66.8,0.034,75.3,0.3389999999999999,0.359,0.78,0.414,0.284,0.7090000000000001,11.1,14.9,69.6,0.322,0.386,0.291,0.716,11.4,17.1,68.8
2024,Dayton,2024Dayton,7,2,1,0,0,0,0,0,1,17.3,117.7,100.4,64.5,0.007,74.2,0.38,0.3989999999999999,0.74,0.4429999999999999,0.241,0.735,10.4,13.5,66.5,0.32,0.401,0.265,0.759,10.4,16.6,66.5
2024,Florida,2024Florida,7,1,0,0,0,0,0,0,0,18.19,120.0,101.8,72.0,-0.021,85.6,0.273,0.345,0.715,0.345,0.364,0.737,11.7,18.4,79.2,0.326,0.324,0.263,0.636,10.8,19.4,76.0
2024,Texas,2024Texas,7,2,1,0,0,0,0,0,1,18.77,116.5,97.7,67.4,-0.042,75.4,0.287,0.355,0.757,0.348,0.278,0.728,11.6,17.3,68.9,0.336,0.3279999999999999,0.272,0.722,12.9,16.3,70.3
2024,Washington St,2024Washington St,7,2,1,0,0,0,0,0,1,16.33,113.2,96.9,64.8,0.024,73.5,0.26,0.3389999999999999,0.7040000000000001,0.322,0.317,0.7859999999999999,10.9,16.6,66.7,0.325,0.311,0.214,0.6829999999999999,10.5,17.0,68.5
2024,Fla Atlantic,2024Fla Atlantic,8,1,0,0,0,0,0,0,0,15.74,117.8,102.1,68.3,-0.015,82.0,0.305,0.351,0.72,0.391,0.315,0.726,11.4,16.0,73.4,0.337,0.361,0.2739999999999999,0.685,11.6,18.0,72.3
2024,Mississippi St,2024Mississippi St,8,1,0,0,0,0,0,0,0,17.07,113.0,95.9,67.1,-0.037,74.1,0.29,0.321,0.67,0.385,0.335,0.7440000000000001,13.0,16.6,69.1,0.298,0.412,0.256,0.665,12.7,18.0,70.6
2024,Nebraska,2024Nebraska,8,1,0,0,0,0,0,0,0,17.55,116.2,98.7,69.0,0.01,77.7,0.362,0.357,0.76,0.4429999999999999,0.258,0.713,11.1,15.9,70.9,0.325,0.414,0.287,0.742,11.4,16.2,71.6
2024,Utah St,2024Utah St,8,2,1,0,0,0,0,0,1,14.89,116.0,101.1,68.9,0.128,78.9,0.241,0.325,0.718,0.336,0.26,0.757,10.9,17.0,72.6,0.297,0.365,0.243,0.74,11.5,18.5,71.9
2024,Michigan St,2024Michigan St,9,2,1,0,0,0,0,0,1,20.58,114.3,93.7,65.3,-0.1,72.9,0.267,0.363,0.708,0.304,0.286,0.7440000000000001,10.0,16.6,66.1,0.326,0.416,0.256,0.7140000000000001,12.3,16.8,68.3
2024,Northwestern,2024Northwestern,9,2,1,0,0,0,0,0,1,16.41,115.9,99.5,64.2,0.015,73.3,0.335,0.39,0.752,0.364,0.241,0.748,8.8,17.6,69.1,0.344,0.374,0.252,0.759,12.4,16.7,67.3
2024,TCU,2024TCU,9,1,0,0,0,0,0,0,0,16.04,114.7,98.7,69.8,-0.049,79.0,0.25,0.354,0.731,0.303,0.342,0.745,12.9,17.4,71.7,0.33,0.351,0.255,0.6579999999999999,14.7,17.6,73.4
2024,Texas A&M,2024Texas A&M,9,2,1,0,0,0,0,0,1,17.02,117.5,100.5,66.6,-0.033,76.0,0.28,0.293,0.7070000000000001,0.377,0.415,0.741,9.6,17.0,72.0,0.3379999999999999,0.449,0.259,0.585,11.4,19.7,70.0
2024,Boise St,2024Boise St,10,1,0,0,0,0,0,0,0,15.97,113.4,97.4,66.6,-0.002,73.6,0.316,0.342,0.741,0.3939999999999999,0.309,0.785,11.0,16.8,67.6,0.305,0.367,0.215,0.691,11.3,17.2,68.3
2024,Colorado,2024Colorado,10,2,1,0,0,0,0,0,1,19.03,118.4,99.3,67.6,0.014,79.3,0.26,0.391,0.784,0.306,0.291,0.772,12.6,14.8,71.7,0.32,0.352,0.228,0.7090000000000001,10.6,17.8,71.3
2024,Colorado St,2024Colorado St,10,1,0,0,0,0,0,0,0,17.02,114.0,97.0,66.1,-0.026,74.0,0.286,0.33,0.752,0.382,0.226,0.7440000000000001,10.3,17.0,67.9,0.33,0.337,0.256,0.774,11.1,16.9,67.9
2024,Drake,2024Drake,10,1,0,0,0,0,0,0,0,14.53,115.1,100.5,68.0,0.051,79.7,0.32,0.364,0.7559999999999999,0.392,0.221,0.787,9.6,16.4,70.5,0.3329999999999999,0.389,0.213,0.779,12.3,17.1,71.3
2024,Nevada,2024Nevada,10,1,0,0,0,0,0,0,0,16.41,115.0,98.6,66.8,0.043,75.5,0.265,0.364,0.721,0.337,0.258,0.754,10.2,17.8,67.2,0.315,0.411,0.246,0.742,11.7,21.2,68.5
2024,Virginia,2024Virginia,10,1,0,0,0,0,0,0,0,11.8,105.1,93.3,60.1,0.108,62.9,0.308,0.358,0.637,0.326,0.2339999999999999,0.737,8.1,13.5,59.8,0.305,0.396,0.263,0.7659999999999999,12.0,13.1,63.3
2024,Duquesne,2024Duquesne,11,2,1,0,0,0,0,0,1,9.19,107.2,98.0,66.2,0.079,69.9,0.3229999999999999,0.3389999999999999,0.716,0.391,0.2789999999999999,0.722,11.6,17.3,67.2,0.318,0.374,0.278,0.721,12.8,17.0,68.4
2024,NC State,2024NC State,11,5,1,1,1,1,0,0,15,15.9,114.3,98.4,68.0,0.014,75.6,0.276,0.345,0.733,0.3329999999999999,0.268,0.737,9.6,16.2,71.8,0.335,0.368,0.263,0.732,12.2,16.1,70.8
2024,New Mexico,2024New Mexico,11,1,0,0,0,0,0,0,0,17.8,114.4,96.6,72.8,-0.013,80.8,0.235,0.327,0.716,0.299,0.312,0.7509999999999999,10.1,17.5,71.2,0.307,0.365,0.249,0.688,14.0,18.1,74.2
2024,Oregon,2024Oregon,11,2,1,0,0,0,0,0,1,14.19,114.7,100.5,67.3,0.045,75.6,0.29,0.3379999999999999,0.7190000000000001,0.363,0.264,0.755,10.2,16.4,72.3,0.35,0.368,0.245,0.736,12.3,17.5,70.6
2024,Grd Canyon,2024Grd Canyon,12,2,1,0,0,0,0,0,1,14.84,112.9,98.1,68.5,0.023,77.8,0.263,0.335,0.7490000000000001,0.361,0.324,0.733,12.4,18.1,66.8,0.321,0.342,0.267,0.6759999999999999,13.8,20.5,71.8
2024,James Madison,2024James Madison,12,2,1,0,0,0,0,0,1,12.42,113.0,100.6,69.7,0.093,81.9,0.309,0.36,0.7,0.379,0.293,0.748,10.7,17.5,69.9,0.297,0.355,0.252,0.7070000000000001,14.2,17.5,73.6
2024,McNeese,2024McNeese,12,1,0,0,0,0,0,0,0,11.8,113.4,101.5,65.9,0.032,78.0,0.286,0.387,0.696,0.335,0.308,0.7120000000000001,9.3,17.9,64.8,0.3339999999999999,0.476,0.288,0.6920000000000001,15.3,18.5,68.1
2024,UAB,2024UAB,12,1,0,0,0,0,0,0,0,6.49,113.7,107.2,67.8,0.102,77.0,0.241,0.331,0.743,0.316,0.331,0.7290000000000001,11.7,16.2,75.6,0.348,0.366,0.271,0.669,11.3,18.8,71.7
2024,Charleston,2024Charleston,13,1,0,0,0,0,0,0,0,7.52,113.9,106.4,70.3,0.047,80.5,0.3929999999999999,0.347,0.723,0.469,0.3229999999999999,0.758,10.0,16.1,74.0,0.345,0.369,0.242,0.677,11.4,16.4,72.1
2024,Samford,2024Samford,13,1,0,0,0,0,0,0,0,10.03,113.6,103.6,72.8,0.11,84.5,0.35,0.395,0.721,0.412,0.272,0.6970000000000001,13.2,19.1,74.9,0.3379999999999999,0.3979999999999999,0.303,0.728,16.0,19.4,75.7
2024,Vermont,2024Vermont,13,1,0,0,0,0,0,0,0,6.61,106.5,99.9,63.3,0.078,69.9,0.354,0.3329999999999999,0.718,0.439,0.207,0.779,9.2,14.1,63.8,0.315,0.365,0.221,0.7929999999999999,9.9,15.3,66.7
2024,Yale,2024Yale,13,2,1,0,0,0,0,0,1,9.07,110.9,101.8,64.9,0.04,73.2,0.3,0.35,0.705,0.354,0.255,0.782,9.5,15.5,68.9,0.345,0.415,0.218,0.745,10.7,16.2,68.3
2024,Akron,2024Akron,14,1,0,0,0,0,0,0,0,4.58,106.8,102.2,66.0,0.008,72.0,0.311,0.316,0.7240000000000001,0.416,0.271,0.763,11.4,17.1,67.1,0.307,0.368,0.237,0.7290000000000001,11.1,17.2,68.4
2024,Colgate,2024Colgate,14,1,0,0,0,0,0,0,0,1.5,104.8,103.3,66.4,0.068,70.1,0.324,0.355,0.6809999999999999,0.381,0.237,0.775,10.7,13.5,64.9,0.307,0.401,0.225,0.763,10.7,14.4,67.3
2024,Morehead St,2024Morehead St,14,1,0,0,0,0,0,0,0,5.15,109.1,104.0,64.3,0.043,72.3,0.368,0.354,0.715,0.451,0.299,0.7609999999999999,12.0,16.6,66.3,0.318,0.316,0.239,0.701,10.1,15.6,67.3
2024,Oakland,2024Oakland,14,2,1,0,0,0,0,0,1,3.73,109.3,105.6,66.5,0.077,76.4,0.34,0.359,0.757,0.413,0.289,0.7240000000000001,11.0,14.7,73.2,0.344,0.409,0.276,0.711,11.2,15.9,68.6
2024,Long Beach St,2024Long Beach St,15,1,0,0,0,0,0,0,0,-0.25,107.3,107.5,71.5,0.053,76.2,0.211,0.309,0.708,0.281,0.315,0.7340000000000001,12.5,17.4,76.2,0.352,0.436,0.266,0.685,13.4,20.2,74.6
2024,S Dakota St,2024S Dakota St,15,1,0,0,0,0,0,0,0,2.69,108.8,106.1,68.0,-0.013,75.2,0.3339999999999999,0.364,0.718,0.4039999999999999,0.223,0.764,11.4,14.8,72.0,0.355,0.469,0.236,0.777,11.3,17.3,69.8
2024,St Peters,2024St Peters,15,1,0,0,0,0,0,0,0,-3.03,98.4,101.4,64.1,0.041,64.6,0.2689999999999999,0.332,0.718,0.315,0.324,0.727,12.6,19.3,63.8,0.321,0.349,0.273,0.6759999999999999,13.4,18.3,67.4
2024,Western KY,2024Western KY,15,1,0,0,0,0,0,0,0,2.9,105.4,102.5,75.3,-0.036,,,,,,,,,,,,,,,,,
2024,Grambling,2024Grambling,16,1,0,0,0,0,0,0,0,-7.09,100.1,107.2,64.8,0.139,65.4,0.239,0.34,0.7090000000000001,0.29,0.261,0.685,13.3,16.2,69.5,0.3429999999999999,0.342,0.315,0.7390000000000001,12.6,16.0,68.2
2024,Howard,2024Howard,16,1,0,0,0,0,0,0,0,-8.38,105.6,113.9,67.8,0.011,74.5,0.322,0.372,0.752,0.39,0.309,0.7190000000000001,14.8,18.7,75.1,0.3429999999999999,0.332,0.281,0.691,11.6,18.9,71.7
2024,Longwood,2024Longwood,16,1,0,0,0,0,0,0,0,0.35,105.5,105.2,66.9,-0.005,72.9,0.22,0.3339999999999999,0.6920000000000001,0.285,0.355,0.7440000000000001,12.6,17.9,70.2,0.348,0.3939999999999999,0.256,0.645,13.3,19.4,68.6
2024,Montana St,2024Montana St,16,1,0,0,0,0,0,0,0,-4.65,103.5,108.2,69.0,-0.009,73.9,0.352,0.367,0.7290000000000001,0.417,0.1889999999999999,0.7290000000000001,11.7,18.8,74.8,0.327,0.347,0.271,0.8109999999999999,13.0,17.3,71.3
2024,Stetson,2024Stetson,16,1,0,0,0,0,0,0,0,-4.51,109.8,114.3,66.5,0.145,73.8,0.346,0.359,0.763,0.417,0.255,0.696,10.7,15.1,75.6,0.346,0.373,0.304,0.745,9.0,16.8,68.3
2024,Wagner,2024Wagner,16,1,0,0,0,0,0,0,0,-10.0,96.4,106.4,61.6,0.043,62.0,0.336,0.322,0.7,0.377,0.271,0.746,10.0,15.5,64.1,0.304,0.408,0.254,0.7290000000000001,10.6,14.0,65.0
2025,Auburn,2025Auburn,1,5,1,1,1,1,0,0,15,35.05,127.2,92.1,68.2,0.026,83.0,0.326,0.359,0.727,0.408,0.332,0.732,9.4,18.5,69.4,0.298,0.353,0.268,0.6679999999999999,12.1,17.7,71.1
2025,Duke,2025Duke,1,5,1,1,1,1,0,0,15,39.29,130.1,90.8,66.0,-0.026,83.2,0.364,0.386,0.79,0.446,0.33,0.763,9.3,15.8,62.8,0.311,0.3829999999999999,0.237,0.67,11.4,16.6,68.3
2025,Florida,2025Florida,1,7,1,1,1,1,1,1,63,36.46,128.2,91.8,70.1,0.032,84.8,0.345,0.356,0.728,0.437,0.375,0.731,11.1,17.1,69.6,0.294,0.372,0.2689999999999999,0.625,11.7,17.5,72.1
2025,Houston,2025Houston,1,6,1,1,1,1,1,0,31,36.59,123.4,86.8,61.9,0.02,73.7,0.332,0.3939999999999999,0.74,0.347,0.361,0.753,9.0,16.3,58.7,0.302,0.434,0.247,0.639,13.2,15.8,65.4
2025,Alabama,2025Alabama,2,4,1,1,1,0,0,0,7,30.34,126.8,96.5,75.3,0.036,90.7,0.349,0.353,0.72,0.466,0.318,0.731,12.7,18.9,81.3,0.304,0.346,0.2689999999999999,0.682,10.3,20.5,78.5
2025,Michigan St,2025Michigan St,2,4,1,1,1,0,0,0,7,28.48,118.8,90.4,67.5,-0.008,77.7,0.2339999999999999,0.311,0.779,0.3289999999999999,0.3379999999999999,0.7709999999999999,11.4,16.7,67.1,0.28,0.407,0.2289999999999999,0.662,11.0,19.4,70.6
2025,St Johns,2025St Johns,2,2,1,0,0,0,0,0,1,26.06,114.0,88.0,70.0,-0.017,78.5,0.235,0.301,0.691,0.31,0.363,0.728,10.9,16.7,65.8,0.306,0.408,0.272,0.637,15.2,17.4,73.3
2025,Tennessee,2025Tennessee,2,4,1,1,1,0,0,0,7,30.93,120.7,89.7,63.7,0.029,74.0,0.3339999999999999,0.3379999999999999,0.745,0.434,0.3379999999999999,0.737,10.4,15.2,63.1,0.287,0.446,0.263,0.662,11.5,17.7,67.0
2025,Iowa St,2025Iowa St,3,2,1,0,0,0,0,0,1,26.65,119.8,93.2,68.8,-0.051,80.3,0.286,0.358,0.753,0.368,0.307,0.7440000000000001,12.0,16.2,68.3,0.336,0.409,0.256,0.693,15.2,18.1,71.9
2025,Kentucky,2025Kentucky,3,3,1,1,0,0,0,0,3,24.54,123.7,99.2,70.9,0.01,84.4,0.337,0.375,0.731,0.412,0.263,0.748,10.9,17.2,77.2,0.305,0.437,0.252,0.737,10.3,17.7,74.0
2025,Texas Tech,2025Texas Tech,3,4,1,1,1,0,0,0,7,27.92,125.4,97.5,66.1,-0.037,80.9,0.372,0.367,0.76,0.445,0.3229999999999999,0.731,9.6,15.7,68.5,0.324,0.346,0.2689999999999999,0.677,11.5,16.0,69.2
2025,Wisconsin,2025Wisconsin,3,2,1,0,0,0,0,0,1,26.57,122.9,96.3,68.0,-0.047,80.1,0.37,0.348,0.826,0.482,0.248,0.752,9.6,16.5,70.9,0.3329999999999999,0.391,0.248,0.752,10.0,18.5,70.6
2025,Arizona,2025Arizona,4,3,1,1,0,0,0,0,3,26.35,123.7,97.3,70.3,-0.048,82.5,0.261,0.3379999999999999,0.78,0.347,0.348,0.748,11.4,16.9,73.3,0.34,0.413,0.252,0.652,11.5,17.7,72.7
2025,Maryland,2025Maryland,4,3,1,1,0,0,0,0,3,27.07,118.9,91.9,69.6,-0.028,81.1,0.3,0.373,0.75,0.354,0.286,0.738,10.1,15.3,67.2,0.306,0.362,0.262,0.7140000000000001,14.2,17.9,72.2
2025,Purdue,2025Purdue,4,3,1,1,0,0,0,0,3,25.36,124.6,99.2,65.1,-0.016,77.3,0.32,0.382,0.732,0.384,0.3,0.713,10.4,15.8,70.4,0.312,0.426,0.287,0.7,11.6,17.9,67.4
2025,Texas A&M,2025Texas A&M,4,2,1,0,0,0,0,0,1,23.66,116.5,92.9,66.8,0.001,74.6,0.28,0.307,0.6920000000000001,0.377,0.397,0.745,12.2,17.5,68.7,0.3329999999999999,0.462,0.255,0.603,13.3,19.9,70.4
2025,Clemson,2025Clemson,5,1,0,0,0,0,0,0,0,23.22,118.2,95.0,64.6,-0.046,76.1,0.3339999999999999,0.369,0.768,0.3879999999999999,0.32,0.7140000000000001,10.5,15.2,65.8,0.319,0.38,0.286,0.68,13.3,16.3,68.0
2025,Memphis,2025Memphis,5,1,0,0,0,0,0,0,0,15.1,113.4,98.3,71.0,0.085,79.9,0.2789999999999999,0.376,0.7020000000000001,0.3329999999999999,0.341,0.7020000000000001,13.9,17.8,73.4,0.324,0.41,0.298,0.659,13.6,18.6,73.7
2025,Michigan,2025Michigan,5,3,1,1,0,0,0,0,3,23.45,116.5,93.1,70.1,0.072,78.0,0.313,0.332,0.728,0.42,0.314,0.725,14.0,17.1,71.5,0.308,0.391,0.275,0.6859999999999999,11.3,18.5,73.1
2025,Oregon,2025Oregon,5,2,1,0,0,0,0,0,1,21.85,117.6,95.8,68.1,0.063,76.5,0.303,0.344,0.757,0.3829999999999999,0.2739999999999999,0.721,11.3,16.3,70.9,0.316,0.377,0.2789999999999999,0.726,12.1,17.6,71.1
